Video ID,Title,Description,Category,Duration (seconds),Publish Date,Publish Time (24h),Views,Likes,Comments,Default Audio Language,Channel Title,Channel Subscribers,Total Videos Posted,Channel Views,Channel Creation Date,Channel Country,Title Length,Hashtag Count,Description Present,Duration Category,Day of Week,Month,Quarter,Year,Video Age (days),Engagement Rate,Channel Title Length,Channel Size,Average Video Views,Channel Age (days),Category Definition,Audio Language Name,Channel Country Name,Publish Hour,Time of Day,Sentiment Polarity,Sentiment Category
oXrJQ075gq8,New Jumla Unlocked 🤣🤣| Amit Shah | Narendra Modi Stadium | IPL 2023 Final | Funny | UP Congress |,Congress #UPCongress #RahulGandhi #PriyankaGandhiVadra Uttar Pradesh Congress Committee is the Pradesh Congress ...,25,30,2023-06-01,09:35:47,4656549,106031,5715,hi,Uttar Pradesh Congress,2600000,7077,1304130275,2019-12-06,IN,97,0,Yes,Very Short,Thursday,June,2,2023,598,2.39975999393542,23,<10M,184277.274975272,1871,News & Politics,Hindi,India,9,Morning,0.128787878787878,Positive
k86n1HQ-yO4,Tulsi Gabbard - Who Actually Runs The US Government?,"Tulsi Gabbard is a politician, military veteran, and former U.S. Representative. Our elected officials are supposed to be in charge ...",22,6943,2024-08-05,15:00:42,9971043,176362,26971,en-GB,Chris Williamson,3240000,2982,803531394,2018-02-12,GB,52,0,Yes,Very Long,Monday,August,3,2024,167,2.03923501282664,16,<10M,269460.561368209,2533,People & Blogs,English (British),United Kingdom,15,Afternoon,0.0,Neutral
oC4VXwFibWY,Celebrity Family Feud: Political Edition - SNL,"Kellyanne Conway (Kate McKinnon), Ivanka Trump (Margot Robbie), Gov. Chris Christie (Bobby Moynihan) and Vladimir Putin ...",24,506,2016-10-02,07:03:00,24124766,164333,7696,en-US,Saturday Night Live,15200000,9045,17117218156,2013-07-23,US,46,0,Yes,Medium,Sunday,October,4,2016,3031,0.71308049164083,19,10M+,1892450.87407407,4198,Entertainment,English (American),United States,7,Morning,0.0,Neutral
RJO_1BhBIDA,Politics,Provided to YouTube by Tempo Music Politics · Korn See You On the Other Side ℗ 2005 Korn Parternship. All rights reserved.,10,197,2021-11-16,10:02:05,536207,6320,53,Unknown,Korn - Topic,52600,679,933895343,2013-06-17,Unknown,8,0,Yes,Short,Tuesday,November,4,2021,1160,1.1885335327588,12,<100k,1375398.14874815,4234,Music,Unknown,Unknown,10,Morning,0.0,Neutral
IGyx5UEwgtA,Structure of the Court System: Crash Course Government and Politics #19,In which Craig Benzine talks about the structure of the U.S. court system and how exactly it manages to keep things moving ...,27,419,2015-06-05,23:13:52,1987266,15185,435,en,CrashCourse,16100000,1598,2061431910,2006-05-20,US,71,1,Yes,Medium,Friday,June,2,2015,3516,0.786004490591596,11,10M+,1290007.45306633,6819,Education,English,United States,23,Night,0.0,Neutral
fSQgCy_iIcc,POLITICAL THEORY - Karl Marx,"Karl Marx remains deeply important today not as the man who told us what to replace capitalism with, but as someone who ...",27,567,2014-12-19,12:42:18,9582547,204150,31797,en-GB,The School of Life,9270000,1023,926779444,2010-05-18,Unknown,28,0,Yes,Medium,Friday,December,4,2014,3684,2.4622576857697602,18,<10M,905942.760508308,5360,Education,English (British),Unknown,12,Afternoon,0.0,Neutral
i8tFZVrUQdw,Political Instability in France and Germany Threatens EU&#39;s Future | Vantage with Palki Sharma,Political Instability in France and Germany Threatens EU's Future | Vantage with Palki Sharma German chancellor Olaf Scholz's ...,25,329,2024-12-17,17:35:00,305490,4011,672,Unknown,Firstpost,6600000,36278,2913678347,2019-10-10,IN,97,1,Yes,Medium,Tuesday,December,4,2024,33,1.53294706864381,9,<10M,80315.297067093,1928,News & Politics,Unknown,India,17,Afternoon,0.0,Neutral
0rDbWz63wiQ,Mean Tweets – Political Edition,"While the Presidency and even Democracy hangs in the balance, we know one thing for sure, that the internet is terrible and ...",23,182,2020-11-05,03:47:54,6465578,117783,4515,en-US,Jimmy Kimmel Live,19900000,7160,14180326981,2006-09-20,US,31,0,Yes,Short,Thursday,November,4,2020,1536,1.89152462471259,17,10M+,1980492.59511173,6696,Comedy,English (American),United States,3,Night,-0.15625,Negative
h7qZE4C_neo,"Bill O’Reilly - Trump, Political Fanaticism &amp; Agreeing to Disagree | The Daily Show","Bill O'Reilly sits down with Jon Stewart, despite their differing ideologies, to discuss his new book “Confronting the Presidents.",23,772,2024-07-17,03:30:06,3463773,53864,8763,en-US,The Daily Show,11900000,6787,6648898666,2016-05-26,US,87,0,Yes,Medium,Wednesday,July,3,2024,186,1.80805728319956,14,10M+,979652.079858553,3160,Comedy,English (American),United States,3,Night,0.0,Neutral
8iei3HtdBbQ,"Poverty, Politics and Profit (full documentary) | FRONTLINE","FRONTLINE and NPR investigate the billions spent on affordable housing, and why so few get the help they need. This journalism ...",25,3197,2020-10-13,23:00:01,3098236,31372,9800,en,FRONTLINE PBS | Official,3010000,1127,829967296,2013-08-07,US,59,0,Yes,Long,Tuesday,October,4,2020,1559,1.32888521081028,24,<10M,736439.481810115,4183,News & Politics,English,United States,23,Night,0.175,Positive
IfP8nQ6i5Bo,Ricky Gervais On Teaching Morals To Children | BEST OF Politics | Universal Comedy,"Taken from his 2nd special POLITICS, the recent host of the 2020 Golden Globes and creator of The Office, Extras and AfterLife ...",23,626,2020-05-13,16:00:17,5835108,86679,2648,en-GB,Universal Comedy,568000,944,273825315,2010-03-10,GB,82,0,Yes,Medium,Wednesday,May,2,2020,1712,1.53085427039225,16,<1M,290069.189618644,5429,Comedy,English (British),United Kingdom,16,Afternoon,0.5,Positive
eNOi66OclA4,The Corrupt World Of Food Politics | Marion Nestle,I'll teach you how to become the media's go-to expert in your field. Enroll in The Professional's Media Academy now: ...,27,5170,2024-07-21,14:00:27,795706,25718,2438,en,Doctor Mike,13200000,970,4087920997,2016-08-19,US,50,0,Yes,Very Long,Sunday,July,3,2024,182,3.53849286042834,11,10M+,4214351.54329896,3075,Education,English,United States,14,Afternoon,-0.5,Negative
JTfKWJuHcHc,Celebrities turn on Los Angeles politicians as homes burn,Furious Hollywood celebrities have publicly turned on Los Angeles Mayor Karen Bass and Governor Gavin Newsom over the ...,25,317,2025-01-10,02:02:34,1620569,22358,12448,en-US,news.com.au,1100000,14472,989706064,2019-02-13,AU,57,0,Yes,Medium,Friday,January,1,2025,9,2.1477641495055098,11,<10M,68387.6495301271,2167,News & Politics,English (American),Australia,2,Night,0.0,Neutral
7sF8b8j9kcE,Why is PA so tricky for Kamala? #politics #polls #kamala #nevertrump,Get 30 days of Bulwark+ absolutely free: https://thebulwark.com/freetrial.,25,60,2024-09-19,17:30:45,85208,4516,266,en-US,The Bulwark,887000,2783,271361884,2018-12-20,US,68,4,Yes,Very Short,Thursday,September,3,2024,122,5.61214909398178,11,<1M,97506.9651455264,2222,News & Politics,English (American),United States,17,Afternoon,0.0,Neutral
xV9eXhwcSPg,What Greenland politician thinks of Trump’s interest in island,"Donald Trump Jr. landed in Greenland just weeks after his father, President-elect Donald Trump, ruffled feathers by reiterating his ...",25,654,2025-01-07,15:55:33,300105,2409,4584,en,CNN,17400000,169026,17174823842,2005-10-02,Unknown,62,0,Yes,Medium,Tuesday,January,1,2025,12,2.33018443544759,3,10M+,101610.544188468,7049,News & Politics,English,Unknown,15,Afternoon,0.0,Neutral
gWy_1vKcSDY,"Cabals In Tinubu’s Govt Dangerous, Sophisticated Than Buhari’s – Dalung | Politics Today",Don't forget to subscribe: https://bit.ly/2Hb8hjx Watch more interesting videos: https://bit.ly/34ogCaw Follow Channels Television ...,25,1482,2025-01-07,19:59:19,38771,0,68,en,Channels Television,3380000,222606,1487066875,2011-02-01,NG,88,0,Yes,Medium,Tuesday,January,1,2025,12,0.175388821541874,19,<10M,6680.2641213624,5101,News & Politics,English,Nigeria,19,Evening,-0.0499999999999999,Negative
fadZw7Km-B4,Sushma Andhare on Maharashtra Politics : 11 ते 13 तारखेमध्येराज्यात मोठी उलथापालथ,abpमाझा माझा #abpmajha #sharadpawar #sanjayraut #marathinews #maharashtrapolitics #karnatakaelections ...,25,30,2023-05-09,15:46:19,8123730,60991,2022,mr,ABP MAJHA,14900000,462698,15327584653,2014-07-30,IN,81,0,Yes,Very Short,Tuesday,May,2,2023,621,0.775665857924869,9,10M+,33126.5418329018,3826,News & Politics,Marathi,India,15,Afternoon,0.0,Neutral
tNayG2ifshA,The Story of Garden Answer! 🥰💚🌿 // Garden Answer,Free Shipping On Orders Over $150 https://www.gardenanswer.com BRANDS WE PARTNER WITH   Proven Winners ...,26,3201,2025-01-10,12:01:14,312308,27667,3517,en,Garden Answer,1940000,2455,533542623,2014-05-23,US,48,0,Yes,Long,Friday,January,1,2025,9,9.98501479308887,13,<10M,217328.970672097,3894,How-to & Style,English,United States,12,Afternoon,0.0,Neutral
EjJh6oznkBo,"Never plant tomatoes without this. For large fruits and more tomatoes, follow this","Never plant tomatoes without this. For large fruits and more tomatoes, follow this. ----------------- Read the Complete Article Here: ...",26,220,2024-05-03,07:02:57,1582644,26812,395,en,Slick Garden,36200,245,4661136,2023-01-14,US,82,0,Yes,Short,Friday,May,2,2024,261,1.7190852775482002,13,<100k,19025.0448979591,736,How-to & Style,English,United States,7,Morning,0.357142857142857,Positive
K_tF_4pTS7k,"Full video of 20 days of gardening, growing vegetables, harvesting and cooking","Daily life in a small garden in the countryside, planting, raising animals, harvesting and cooking This is a video summarizing the ...",22,2235,2024-01-13,11:30:09,1341881,6005,246,en,Garden Kitchen,12100,58,2827318,2023-12-07,Unknown,78,0,Yes,Long,Saturday,January,1,2024,372,0.46583862503455903,15,<100k,48746.8620689655,409,People & Blogs,English,Unknown,11,Morning,0.35,Positive
VaUNEkHPC8w,January Garden Walk! It’s Looking Pretty Good! 🥰🌲💚 // Garden Answer,Free Shipping On Orders Over $150 https://www.gardenanswer.com BRANDS WE PARTNER WITH   Proven Winners ...,26,2506,2025-01-13,12:00:45,121545,10470,579,en,Garden Answer,1940000,2455,533542623,2014-05-23,US,67,0,Yes,Long,Monday,January,1,2025,6,9.09046032333703,13,<10M,217328.970672097,3894,How-to & Style,English,United States,12,Afternoon,0.5625,Positive
drzr7ZJ0B14,Grow Zucchini Vertically to Save Space And Boost Harvests,"Zucchini and squash taking over your garden? Say goodbye to sprawling chaos and disease. In this video, I'll show you how to ...",26,322,2024-07-20,17:00:20,672097,13480,430,en,Epic Gardening,3550000,657,714395999,2013-02-22,US,57,0,Yes,Medium,Saturday,July,3,2024,183,2.06964173326171,14,<10M,1087360.72907153,4349,How-to & Style,English,United States,17,Afternoon,0.0,Neutral
iFOGDQ0o3rc,7 Beginner Raised Bed Garden Mistakes to Avoid,In this video I will share seven common raised bed garden mistakes. Gardening in raised beds is easier because you have control ...,26,796,2024-04-14,14:00:25,1654115,23027,763,en,Next Level Gardening,1120000,504,76038383,2013-10-27,US,46,0,Yes,Medium,Sunday,April,2,2024,280,1.43823132007145,20,<10M,150869.807539682,4102,How-to & Style,English,United States,14,Afternoon,0.0,Neutral
wXMBqYidP28,"Gardening, Harvesting Vegetables, Cooking Traditional Buffalo Skin Soup, Mountain Life | EP. 31","Gardening, Harvesting Vegetables, Cooking Traditional Buffalo Skin Soup, Mountain Life | EP. 31 Welcome to my channel!",22,1351,2024-02-27,13:01:00,1497697,8332,381,en,Life in Vietnam,71000,199,20864198,2022-08-27,US,95,0,Yes,Medium,Tuesday,February,1,2024,327,0.5817598619747509,15,<100k,104845.216080402,876,People & Blogs,English,United States,13,Afternoon,0.0,Neutral
-ctwkhsC52E,What Happens When You Add Baking Soda to Your Garden?,"nutritionwolf, https://vidiq.com/nutritionwolf Ditch the harsh chemicals and embrace a natural, eco-friendly approach to gardening ...",27,1207,2024-05-07,21:08:33,764862,25121,1002,en,Nutrition Wolf,44000,188,2280636,2023-09-16,CA,53,0,Yes,Medium,Tuesday,May,2,2024,257,3.41538735092082,14,<100k,12131.0425531914,491,Education,English,Canada,21,Night,0.0,Neutral
NdynDggG5tc,Trick Tomatoes for More Fruit...,This will change the way you grow tomatoes Timestamps 00:00 Intro 00:15 Evidence the Tomato Trick Works 00:29 Using Tomato ...,26,1032,2024-06-12,21:30:03,833033,16498,644,en-GB,The Gardening Channel With James Prigioni,1500000,658,163553417,2012-12-13,US,32,0,Yes,Medium,Wednesday,June,2,2024,221,2.05778162449746,41,<10M,248561.424012158,4420,How-to & Style,English (British),United States,21,Night,0.5,Positive
_onloxZUzig,Why I Stopped Posting Videos On Next Level Gardening,In this video I talk about some exciting updates and what led me to stop posting videos on my other channel Next Level Gardening ...,26,532,2025-01-05,15:30:11,28441,3409,555,en,Next Level Gardening,1120000,504,76038383,2013-10-27,US,52,0,Yes,Medium,Sunday,January,1,2025,14,13.9376252593087,20,<10M,150869.807539682,4102,How-to & Style,English,United States,15,Afternoon,0.0,Neutral
DD7N-nTgJ28,Just Bury Bananas in the Garden and This Happens,You won't believe what happens when you use this method! Thanks for the kind words and support ❤️ My Garden Shop: ...,26,880,2023-09-23,21:00:02,2007411,18088,825,en-GB,The Gardening Channel With James Prigioni,1500000,658,163553417,2012-12-13,US,48,0,Yes,Medium,Saturday,September,3,2023,484,0.942158830453753,41,<10M,248561.424012158,4420,How-to & Style,English (British),United States,21,Night,0.0,Neutral
68B6wVRVjWQ,"Beautiful gardening ideas at home, #flowers #gardening #shorts","Beautiful gardening ideas at home, Unique way to grow plants, Beautiful gardening ideas at home, Small plants to grow at home, ...",29,17,2024-08-20,07:50:37,145294,3634,30,Unknown,Bd_Growing,26100,381,6670301,2017-10-09,BD,62,3,Yes,Very Short,Tuesday,August,3,2024,152,2.52178341844811,10,<100k,17507.3517060367,2659,Nonprofits & Activism,Unknown,Bangladesh,7,Morning,0.85,Positive
pmLVHNm3dbg,36 Veggies You Can Plant In January RIGHT NOW!,"In this video, I share 36 veggies you can plant in January right now for a beautiful winter garden! These cold hardy winter crops ...",26,1137,2024-12-27,21:00:36,108937,6539,429,en,The Millennial Gardener,784000,832,80501681,2018-03-11,US,46,0,Yes,Medium,Friday,December,4,2024,23,6.396357527745391,23,<1M,96756.828125,2506,How-to & Style,English,United States,21,Night,0.357142857142857,Positive
HD9cmhGvOoY,Our Most Popular Perennials You&#39;ll Want for Your Garden,Let's talk perennials! Join me as I share our most popular perennials at Creekside that you will want to add to your garden.,27,1414,2025-01-13,11:15:02,14568,1192,89,en-US,Gardening with Creekside,109000,1083,34812364,2019-08-01,US,59,1,Yes,Medium,Monday,January,1,2025,6,8.79324546952224,24,<1M,32144.380424746,1998,Education,English (American),United States,11,Morning,0.55,Positive
d-wkkuvKoGM,I found the perfect gardening tool...,Bad knee? NO PROBLEM!,26,25,2024-03-29,16:39:50,79802517,2535366,10406,en,Epic Gardening,3550000,657,714395999,2013-02-22,US,37,0,Yes,Very Short,Friday,March,1,2024,296,3.19008985643898,14,<10M,1087360.72907153,4349,How-to & Style,English,United States,16,Afternoon,1.0,Positive
pC6Ee52qi-E,This Small-Scale Permaculture Garden is PACKED With Food,"Follow this link for more permaculture content, as well as my garden journal: https://huwsjournal.substack.com/ Ambassador for: ...",26,840,2024-08-17,10:51:33,157140,5693,269,en-GB,Huw Richards,855000,743,99318198,2011-07-26,GB,56,0,Yes,Medium,Saturday,August,3,2024,155,3.7940689830724197,12,<1M,133671.868102288,4926,How-to & Style,English (British),United Kingdom,10,Morning,0.0,Neutral
vWv9BhSWVgQ,"Autumn Gardening, Planting Cool Weather Crops","Find exclusive videos and steamy content on Patreon at https:www.patreon.com/ninarynd It's just about mid-September, so time ...",22,423,2023-09-17,11:00:45,971841,4815,252,Unknown,Nina Rynd,155000,193,37542011,2017-04-29,US,45,0,Yes,Medium,Sunday,September,3,2023,490,0.5213815840245469,10,<1M,194518.191709844,2822,People & Blogs,Unknown,United States,11,Morning,0.35,Positive
0HcgvF23iAI,The Clever Reason Smart Gardeners Hoard Plastic Pots,Are your pots driving you potty? We gardeners all have unused plastic plant pots. Stacks of them in fact! So what can be done with ...,26,623,2024-09-28,14:45:00,1207134,25960,815,en-US,GrowVeg,840000,523,104231832,2009-12-14,Unknown,52,0,Yes,Medium,Saturday,September,3,2024,113,2.21806361182768,7,<1M,199296.045889101,5515,How-to & Style,English (American),Unknown,14,Afternoon,0.19047619047619,Positive
XOe2bdIc1hw,This Gardening Method Changed My Life,Grow with us! Get 10 FREE seed packets from Gardenary: https://www.gardenary.com/free-gardenary-seeds What if I told you it's ...,26,881,2024-11-21,18:01:14,126401,4735,164,en,Gardenary,158000,1828,31042956,2018-02-26,US,37,0,Yes,Medium,Thursday,November,4,2024,59,3.8757604765785,9,<1M,16981.9234135667,2519,How-to & Style,English,United States,18,Evening,0.0,Neutral
YPOXnS39Ufg,Square Foot Gardening: Easiest Way to Grow MORE Food in LESS Space,Up to 40% off Black Friday Garden Deals: https://shop.epicgardening.com/collections/black-friday-cyber-monday-deals Square ...,26,1678,2024-06-22,17:52:53,314288,10352,376,en,Epic Gardening,3550000,657,714395999,2013-02-22,US,66,0,Yes,Medium,Saturday,June,2,2024,211,3.41342972051112,14,<10M,1087360.72907153,4349,How-to & Style,English,United States,17,Afternoon,0.166666666666666,Positive
LTbLpwvTSxM,Companion planting is a natural gardening technique that can promote a thriving garden ecosystem,shorts #gardening #gardeningtips #beautifulnature #backyardgardening.,22,52,2023-09-03,03:28:44,439029,28430,158,en-CA,Planted in the Garden,713000,633,227043576,2021-10-20,CA,96,0,Yes,Very Short,Sunday,September,3,2023,504,6.51164273886235,21,<1M,358678.63507109,1187,People & Blogs,English (Canadian),Canada,3,Night,0.1,Positive
R6RQ6xy2HcE,Starting Geraniums &amp; Artichoke Seeds + Potting Up Perennial Seedlings! 🌱🪴🌿 // Garden Answer,Free Shipping On Orders Over $150 https://www.gardenanswer.com BRANDS WE PARTNER WITH   Proven Winners ...,26,1333,2025-01-08,12:00:39,122391,10908,410,en,Garden Answer,1940000,2455,533542623,2014-05-23,US,95,0,Yes,Medium,Wednesday,January,1,2025,11,9.24741198290724,13,<10M,217328.970672097,3894,How-to & Style,English,United States,12,Afternoon,0.0,Neutral
